cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev
11,3.0939423336816394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.186625825695154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.88089812471847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.199771024872645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,270.8973447284121,0.8169689993800511,8.889605286280557e-05,0.001773947038062538,1.8758047175107659e-07,0.8187429464181136,8.908363333455665e-05,0.0004415357426699877,3.658264893431492e-08,0.004595202014811441,6.365508557575341e-07,19.885147349232206,0.0027545921857665763
23,27.47703937540267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,120.998505489163,0.43621489698638594,5.552145899194795e-05,0.00017994675495890307,7.96666251846924e-08,0.43639484374134485,5.560112561713264e-05,6.426324720834032e-05,1.8864929262140158e-08,0.002669236002487973,5.146421910750504e-07,11.55077645079917,0.0022270480750733704
24,11.825685543801773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.1405488171584894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,11.19132254790499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.5770733098680845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,31.35869275955732,0.1281765167782678,3.340379913757723e-05,1.5428779886693947e-05,2.1509804399896585e-08,0.1281919455581545,3.342530894197713e-05,7.1633014320134464e-06,5.850224300864856e-09,0.000834673829209236,3.6796693438263975e-07,3.611943942589562,0.0015923297139623792
26,7.361902576716886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.7241319734396481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,7.118491893381214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,544.0319763237741,1.3813604131447048,0.00017782131099233075,0.001969322572908135,2.887569013356656e-07,1.3833297357176129,0.00017811006789366642,0.0005129622913103415,6.129780249731993e-08,0.008099111846508649,1.519159981215224e-06,35.04786774262094,0.006573969974802326
